Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,iSell__OSKeyID__c,TASKRAY__trOnboardingEndDate__c,TASKRAY__trOnboardingStartDate__c,TASKRAY__trCustomerOnboardingScore__c,TASKRAY__trDesiredOutcomes__c
0015000001E4p1wAAB,0,,Critical Insight Group,Networking,000000000000000AAA,,,,,,,,,,,,,,,,,(612) 306-1379,,,http://www.criticalinsightgroup.com/,,Training,,1,Private,,"At Critical Insight Group, we specialize in developing ?GREAT LEADERS of GREAT TEAMS? throughout your organization.  We?re known for developing strong, effective, truly influential leaders who know exactly how to build incredibly high-performing teams.   We do this by We?ll train and mentor your people in the 4 CRITICAL ELEMENTS of extraordinary team & organizational performance: ? Elevating Leadership.  ? Activating Strengths. ? Accelerating Growth.  ? Stimulating Engagement.  Great Leaders Required: You don?t get great performance, or have great teams, without great leaders. It just doesn?t happen. So we start there.  We?ll make your good leaders great, and your best even better, by training and mentoring them in the world?s most trusted and respected leadership model ? the Maxwell Leadership philosophy.  Next we?ll show you how to identify, develop and leverage the strengths of your people to multiply your success. (Most recent research say 88% of people don?t play to their strengths in the daily work?which means they may be working at as little as 20% of their potential ? that you?re already paying for, by the way).  And there?s so much more?let us help you. Visit: www.criticalinsightgroup.com. Specialties  Developing Great Leaders of Great Teams, Strengths-Based Performance, Leadership Development, Building Great Leadership Team in the Middle of the Organization      Website      http://www.criticalinsightgroup.com/     Industry      Management Consulting     Type      Privately Held     Company Size      1-10 employees     Founded      2006",,,00550000000vRUNAA2,9/2/2016 1:42,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/1/2016 0:00,,,,,,,,,
0015000001E65KjAAJ,0,,Blue Cross and Blue Shield of Minnesota,Prospect,000000000000000AAA,1750 Yankee Doodle Road N178,Eagan,MN,55121,,,,,,,,,,,,,(651) 662-7465,,,www.bluecrossmn.com,,Insurance,10000000000,5000,Nonprofit,,"***This is a protected Wilson Learning Account so the only thing I can try and sell is the ""One Page Business Plan"".  Blue Cross and Blue Shield of Minnesota is the state's oldest and largest not-for-profit health insurer, serving some 2.6 million members, including employees for General Mills and Northwest Airlines. The company's insurance plans include traditional indemnity coverage, HMOs (Blue Plus and Preferred Gold), PPOs (Aware), and major medical plans. Blue Cross Blue Shield of Minnesota also offers Medicare Advantage PPOs and other products aimed at seniors. Dental coverage is provided through a partnership with Delta Dental. Additionally, its health support programs offer disease management assistance for those with chronic conditions, as well as health improvement programs such as fitness center discounts.",,,00550000000vRUNAA2,9/6/2016 15:33,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/9/2016 0:00,,,,,,,,,
0015000001E67c6AAB,0,,REDPATH and Company,Prospect,000000000000000AAA,55 East Fifth Street Suite 1400,St. Paul,MN,MN 55101,,,,,,,,,,,,,(651) 426-7000,,,www.redpathcpas.com,,Finance,,145,Private,,"Redpath and Company is 100% employee-owned (ESOP) and a leading accounting firm providing proactive, innovative, and value driven CPA services for closely held businesses, government, and not-for-profit entities. The firm started operations in 1971 and has steadily grown ever since?with 100% of firm growth being organic. Redpath and Company provides audit, tax, benefits and compensation administration, international consulting, mergers & acquisitions, succession and estate planning, and valuation services. With headquarters in downtown St. Paul, Minnesota, a second office in White Bear Lake, Minnesota, and over 145 employees, the firm ranks as one of the top CPA firms in the Twin Cities area. Specialties  Closely held and employee-owned businesses, manufacturing, distribution, construction, real estate, professional services, mergers and acquisitions, not-for-profits and governmental entities  Key Executives for Redpath and Company, Ltd. Mr. Mark C. Gibbs CPA Managing Partner Mr. David J. Mol CPA Chief Financial Officer, Chief Operations Officer, Partner, and Assurance and Accounting Operations Director Mr. D. Kenneth George CPA Partner, Client Manager, and Member of Board of Directors Mr. Norman C. Longsdorf CPA Partner, Client Manager, and Member of Board of Directors Mr. Steven J. Wahlin CPA Partner and Client Manager   Redpath and Company operates from two locations with One Vision, One Team.  55 East Fifth Street Suite 1400 St. Paul, MN 55101 Get Directions  4810 White Bear Parkway White Bear Lake, MN 55110  Get Directions  Phone: (651) 426-7000 Fax: (651) 426-5004 Email: contact@redpathcpas.com",,,00550000000vRUNAA2,7/28/2016 16:54,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/6/2016 0:00,,,,,,,,,
0015000001E6tsjAAB,0,,VetSource,Wilson Learning Lead,000000000000000AAA,Headquarters 17014 NE Sandy Blvd.,Portland,OR,97230,,,,,,,,,,,,,(610) 675-5028,,,http://www.vetsource.com,,Pharmaceuticals,35000000,180,Private,,"VetSource develops and delivers innovative technology and pharmacy solutions for the veterinary industry. Headquartered in Portland, OR, VetSource also has it's technology center in Tulsa, OK with distribution centers in Harrisburg, PA and Dallas, TX. Specialties:  Veterinary Pharmacy, Technology Services ?	Website http://www.vetsource.com  ?	Industry Pharmaceuticals  ?	Founded 2008",,,00550000000vRURAA2,9/7/2016 23:00,00550000004fKERAA2,2/16/2017 17:50,00550000000vRURAA2,2/20/2018 1:13,12/13/2016 0:00,,,,,,,,,
0015000001E6wDPAAZ,0,,"Indian Health Council, Inc.",Wilson Learning Lead,000000000000000AAA,50100 Golsh Rd,Valley Center,CA,92082,,,,,,,,,,,,,(760) 749-1410,,,http://www.indianhealth.com,,Healthcare,21290000,100,Private,,"Indian Health Council, Inc. (IHC) established in 1970, is a consortium of nine tribes dedicated to the continual betterment of Indian Health, wholeness, and well-being. With a main facility located adjacent to the Rincon reservation in Pauma Valley and the Santa Ysabel Community Health Center located on the Santa Ysabel Reservation, IHC provides a full spectrum of on-site and outreach services and programs to the North San Diego County reservations of Inaja-Cosmit, La Jolla, Los Coyotes, Mesa Grande, Pala, Pauma, Rincon, San Pasqual, and Santa Ysabel.   Our Mission   Continually nurture a balance of physical, mental, emotional and spiritual well-being. ? People and Programs   Employees:     150 (many from the consortium community)  Clients:     15,000?  On-Site Programs:     An array of culturally appropriate health care and related services range from prenatal to geriatric; from well-child to adult fitness classes to diabetes clinics; from youth substance abuse prevention to domestic violence programs.  Periodic Services:     Specialized/part-time services include podiatry, orthodontics, mammograms, eye clinics, and others.  Outreach Services:     With the aid of IHC's mobile fleet, outreach efforts such as health fairs, youth programs, clinics, and environmental health services extend the clinic's reach into the communities it serves.   Indian Health Council continues to honor its 40-year-old roots, its reason for being, and the people it has pledged to serve.",,,00550000000vRUNAA2,9/8/2016 1:07,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,10/7/2016 0:00,,,,,,,,,
0015000001EVCKFAA5,0,,Globe University & Minnesota School of Business,,000000000000000AAA,11500 193rd Avenue NW,Elk River,MN,55330,,,,,,,,,,,,,612-436-7561,,,,,,,,,,,,,00550000000vRUNAA2,9/16/2016 2:00,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/16/2016 0:00,,,,,,,,,
0015000001EVV0iAAH,0,,Total Displays,Prospect,000000000000000AAA,"9208-James Avenue S, Suite 6",Bloomington,MN,55431,,,,,,,,,,,,,(952) 941-4511,,,www.totaldisplays.com,,Marketing,,,Private,,"Total Displays is a progressive tradeshow display, design, and management firm. Since 1984, we have been a leading one-stop shop for all your exhibit marketing needs. Custom creative products are our specialty, including:  ? Custom Island Exhibits & Inline Displays ? Touch Screen Technology with Lead Retrieval ?Custom Modular and Hybrid Displays ? Custom Graphics ? Panel Displays ? Truss Systems ? SpyeGlass Acrylic Projection Panels ? Touch Screen Tables ? Flooring ? Exhibit Accessories ? Sustainable Exhibits ? Table Top Displays  Where To Find Us 9208 James Ave South, Suite 6, Dock #29 (for shipping and receiving) Bloomington, MN 55431 Phone: 952.941.4511 Specialties  Tradeshow Exhibits, Singage, Banners, Outdoor Events, Booths, Custom Booths, Graphic Design, Popup Displays, Flooring, Hybrid Displays, Retail Fixtures, Outdoor Graphics, Museum Kiosks, Custom Island Exhibits, Booth Staff Training, Lead Retrieval, Touch Screen Technology  Our Valued Customers Include Best Buy City of Minneapolis Ecolab Fidelity Bank First Commercial Fleischman Hillard General Mills Recruiting Hazelden Jostens Lockheed Martin Medtox Laboratories Northwestern Health Science University Park Nicollet Clinic Read Naturally Public Radio Small Business Administration SuperValu, Inc. Target Stores Ten-E Packaging Services, Inc. Venture Bank Wells Fargo Bank Woodsmen Midwest, Inc. YWCA of Minneapolis",,,00550000000vRUNAA2,9/16/2016 20:15,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/16/2016 0:00,,,,,,,,,
0015000001EWeXpAAL,0,,The Coca-Cola Company,Prospect,000000000000000AAA,2750 Eagandale Blvd.,Eagan,MN,55121,,,,,,,,,,,,,,,,http://www.coca-colacompany.com,,Food & Beverage,20000000000,10000,Public,,"Headquarters: One Coca-Cola Plaza Atlanta, GA 30313 United States  With over 10,000 employees, The Coca-Cola Company (NYSE: KO) is the world's largest beverage company, refreshing consumers with more than 500 sparkling and still brands. Together with our bottling partners, we rank among the world's top 10 private employers with more than 700,000 system associates.",,,00550000000vRUNAA2,9/20/2016 16:01,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/23/2016 0:00,,,,,,,,,
0015000001EnuBIAAZ,0,,Minneapolis/St. Paul Business Journal,Prospect,000000000000000AAA,333 South 7th Street Suite 350,Minneapolis,MN,55402-2414,,,,,,,,,,,,,(612) 288-2100,,,http://www.mspbj.com,,Media,,50,Private,,"The Minneapolis/St. Paul Business Journal connects the business community with breaking news and features in our Friday Weekly Edition, daily Morning Edition and Afternoon edition email newsletters, online at mspbj.com and at more than 20 events per year.",,,00550000000vRUNAA2,9/21/2016 16:08,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/21/2016 0:00,,,,,,,,,
0015000001Eo34CAAR,0,,Gillette Children's Specialty Healthcare,Prospect,000000000000000AAA,Headquarters 200 E University Ave,St. Paul,MN,55101,,,,,,,,,,,,,,,,http://www.gillettechildrens.org,,Healthcare,,3000,Private,,"Gillette Children's Specialty Healthcare is a hospital in Saint Paul, MN, with 60 beds. It is also accredited by the Commission on Accreditation of Rehabilitation Facilities (CARF). Survey data for the latest year available shows that the hospital had a total of 2,545 admissions. Its physicians performed 1,840 inpatient and 1,770 outpatient surgeries.  Gillette Children's Specialty Healthcare meets the special health-care needs of people primarily children and teens who have disabilities. Our mission is to help those we serve realize greater well-being, independence and enjoyment in life. We combine medical, nursing, therapeutic, technical, psychosocial and other expertise in family-centered programs. We provide services at our clinics, in our hospital and throughout the region, in response to community needs and often in collaboration with other organizations. We seek to build community partnerships that help continue our mission and enhance care for people who have disabilities.   At Gillette, we provide innovative, world-class medical treatments for patients with a variety of rare and complex conditions. Our specialists work together, providing patients with access to experts in many fields.  Specialties  Cerebral Palsy, Pediatric Orthopedics, Craniofacial Services, Pediatric Rehabilitation, Gait and Motion Analysis, Pediatric Neurosciences",,,00550000000vRUNAA2,9/21/2016 19:46,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,10/6/2016 0:00,,,,,,,,,
0015000001EoKoxAAF,0,,Lutheran Social Service of Minnesota,Prospect,000000000000000AAA,Headquarters 2485 Como Avenue,St. Paul,MN,55108,,,,,,,,,,,,,(800) 582-5260,,,http://www.lssmn.org,,Not For Profit,121000000,2300,Nonprofit,,"Lutheran Social Service of Minnesota is the largest, statewide non-profit social service organization in Minnesota with over 2,300 employees serving in 300 communities. Our services are organized around children, youth and families; people with disabilities; and older adults. Lutheran Social Service of Minnesota (LSS) operates as non profit organization. The Organization provides support services such as food, shelter, physical health, safety, and emotional and spiritual well being. LSS offers foster care, financial counseling, disaster response, and healthcare services in the State of Minnesota.",,,00550000000vRUNAA2,9/22/2016 16:03,00550000004fKERAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,9/22/2016 0:00,,,,,,,,,
